state,ideology,name,party
SC,0.772,"Hardee, Kevin",R
SC,0.722,"Hardwick, Nelson L.",R
SC,-0.751,"Hart, Christopher R.",D
SC,-0.222,"Hayes, Jackie E.",D
SC,0.703,"Henderson, Phyllis J.",R
SC,-0.678,"Henegan, Patricia Moore",D
SC,0.731,"Herbkersman, William G",R
SC,1.775,"Hill, Jonathon D.",R
SC,0.828,"Hiott, David R.",R
SC,0.971,"Hixon, William M",R
SC,-0.718,"Hodges, Kenneth F",D
SC,0.704,"Horne, Jenny Anderson",R
SC,-0.75,"Hosey, Lonnie",D
SC,-0.79,"Howard, Leon",D
SC,1.035,"Huggins, Chip",R
SC,-0.78,"Jefferson Jr, Joseph H",D
SC,1.053,"Johnson, Jeffrey E.",R
SC,0.964,"Jordan, Wallace H.",R
SC,1.047,"Kennedy Jr, Ralph Shealy",R
SC,-0.932,"King, John Richard C.",D
SC,-0.499,"Kirby, Roger K.",D
SC,-0.12,"Knight, Patsy G.",D
SC,0.831,"Limehouse III, Harry B",R
SC,1.019,"Loftis, Dwight A",R
SC,1.054,"Long, Deborah A",R
SC,0.928,"Lowe, Phillip D",R
SC,0.721,"Lucas, James H",R
SC,-1.099,"Mack III, David J",D
SC,0.963,"McCoy, Peter M.",R
SC,-0.463,"McEachern, Joseph A",D
SC,-0.855,"McKnight, Cezar E",D
SC,-0.357,"McLeod III, Walton J",D
SC,-0.915,"McLeod, Mia S.",D
SC,0.996,"Merrill, James H.",R
SC,-0.603,"Mitchell, Harold Jr.",D
SC,0.913,"Moss, Dennis Carroll",R
SC,0.694,"Moss, V. Stephen",R
SC,0.697,"Murphy, Christopher J.",R
SC,1.644,"Nanney, Wendy K.",R
SC,-0.818,"Neal, Joseph H.",D
SC,0.924,"Newton, Weston",R
SC,1.472,"Norman, Ralph Jr.",R
SC,-0.337,"Norrell, Mandy Powers",D
SC,-0.228,"Ott, Russell L.",D
SC,-0.638,"Parks, Anne",D
SC,0.788,"Pitts, Michael A",R
SC,0.89,"Pope, Thomas E",R
SC,1.485,"Putnam, Joshua A.",R
SC,0.857,"Quinn, Richard Jr.",R
SC,-0.335,"Ridgeway III, Robert L",D
SC,0.734,"Riley, Robert Shannon",R
SC,1.195,"Rivers, Samuel",R
SC,-0.919,"Robinson-Simpson, Leola C",D
SC,-0.814,"Rutherford, J. Todd",D
SC,0.813,"Ryhal, Mike",R
SC,0.824,"Sandifer, William E.",R
SC,0.883,"Simrill, J. Gary",R
SC,-0.416,"Smith Jr, James E",D
SC,1.252,"Smith, Garry R.",R
SC,0.826,"Smith, Murrell",R
SC,0.778,"Sottile, F. Michael",R
SC,1.084,"Southard, Edward L",R
SC,0.595,"Spires, L. Kit",R
SC,0.085,"Stavrinakis, Leonidas E",D
SC,1.265,"Stringer, Tommy M.",R
SC,1.074,"Tallon Sr, Edward R",R
SC,1.144,"Taylor, Bill",R
SC,1.261,"Thayer, Anne J.",R
SC,-0.481,"Tinkler, Mary E.",D
SC,1.126,"Toole, McLain R",R
SC,-0.508,"Weeks, J. David",D
SC,0.955,"Wells, Don L",R
SC,-0.602,"Whipper, Jackson S",D
SC,0.772,"White, W. Brian",R
SC,0.761,"Whitmire, William R.",R
SC,-0.784,"Williams, Robert Q",D
SC,1.169,"Willis, Mark N.",R
SC,1.102,"Wood, Donna H.",R
SC,1.176,"Yow, Richard L.",R
SD,-0.251,"Bartling, Julie",D
SD,1.028,"Greenfield, Brock L",R
SD,0.636,"Hunhoff, Jean M",R
SD,0.754,"Schoenbeck, Lee Anton",R
SD,0.67,"Anderson, David L.",R
SD,0.772,"Beal, Arch",R
SD,0.73,"Bolin, James",R
SD,-0.778,"Bordeaux, Shawn L.",D
SD,0.867,"Brunner, Thomas J",R
SD,1.023,"Campbell, Blaine B",R
SD,0.666,"Conzet, Kristin A",R
SD,0.88,"Craig, Scott W",R
SD,0.727,"Cronin, Justin R",R
SD,0.564,"Deutsch, Fred",R
SD,1.047,"Disanto, Lynn",R
SD,0.442,"Dryden, Dan",R
SD,0.5,"Duvall, Mary",R
SD,-0.115,"Feickert, Dennis",D
SD,-0.599,"Gibson, Peggy Anne",D
SD,0.788,"Gosch, Brian G",R
SD,0.895,"Haggar, Don",R
SD,0.719,"Harrison, Michele",R
SD,1.246,"Haugaard, Steven",R
SD,-0.725,"Hawks, Paula",D
SD,-0.389,"Hawley, Spencer",D
SD,0.712,"Heinemann, Leslie",R
SD,0.333,"Holmes, Tom",R
SD,0.868,"Hunt, Roger W",R
SD,0.48,"Jensen, Alex",R
SD,0.327,"Johns, Timothy R",R
SD,1.419,"Kaiser, Dan",R
SD,-0.487,"Killer, Kevin",D
SD,-0.356,"Kirschman, Patrick A",D
SD,0.929,"Klumb, Joshua M.",R
SD,0.715,"Langer, Kris",R
SD,1.245,"Latterell, Isaac",R
SD,1.386,"Marty, Sam",R
SD,1.164,"May, Elizabeth",R
SD,-0.314,"McCleerey, Steven D.",D
SD,0.58,"Mickelson, G. Mark",R
SD,0.529,"Munsterman, Scott",R
SD,0.77,"Novstrup, Al",R
SD,0.604,"Otten, Ernest Jr.",R
SD,0.655,"Partridge, Jeff",R
SD,0.498,"Peterson, Kent S.",R
SD,0.846,"Qualm, Lee",R
SD,0.606,"Rasmussen, Nancy",R
SD,-0.429,"Ring, Ray",D
SD,0.489,"Romkema, Fred W",R
SD,0.779,"Rounds, Tim G",R
SD,0.381,"Rozum, Tona",R
SD,1.182,"Russell, Lance S",R
SD,0.805,"Schaefer, James G",R
SD,0.483,"Schoenfish, Kyle",R
SD,-0.298,"Schrempp, Dean",D
SD,0.486,"Sly, Jacqueline",R
SD,-0.675,"Soli, Karen L.",D
SD,0.62,"Solum, Roger D",R
SD,0.917,"Stalzer, Jim",R
SD,0.61,"Steinhauer, Wayne",R
SD,0.45,"Stevens, Mike",R
SD,0.623,"Tulson, Burton",R
SD,1.099,"Verchio, Mike",R
SD,0.517,"Werner, Dick",R
SD,0.646,"Westra, Steven",R
SD,0.873,"Wiik, John",R
SD,0.75,"Willadsen, Mark K",R
SD,0.676,"Wink, Dean",R
SD,0.478,"Wollmann, Matthew",R
SD,0.623,"Zikmund, Larry P.",R
TN,-0.765,"Akbari, Raumesh A.",D
TN,0.683,"Alexander, David",R
TN,-0.648,"Armstrong, Joe",D
TN,-0.482,"Beck, Bill",D
TN,0.98,"Brooks, Harry",R
TN,1.16,"Brooks, Kevin D",R
TN,1.377,"Butt, Sheila",R
TN,0.803,"Byrd, David",R
TN,1.031,"Calfee, Kent",R
TN,-0.693,"Camper, Karen D.",D
TN,0.833,"Carr, Dale",R
TN,1.113,"Carr, Joe",R
TN,1.21,"Carter, Mike",R
TN,1.148,"Casada, Glen",R
TN,-1.06,"Clemmons, John Ray",D
TN,0.693,"Coley, Jim",R
TN,-0.765,"Cooper, Barbara W.",D
TN,0.899,"Daniel, Martin B.",R
TN,-0.086,"DeBerry, John J.",D
TN,1.013,"Doss, Barry",R
TN,-0.024,"Dunlap, Kevin",D
TN,0.795,"Dunn, Bill",R
TN,1.088,"Durham, Jeremy",R
TN,0.914,"Eldridge, Jimmy",R
TN,0.974,"Faison, Jeremy",R
TN,1.064,"Farmer, Andrew E",R
TN,-0.644,"Favors, JoAnne",D
TN,-0.549,"Fitzhugh, Craig",D
TN,0.913,"Forgety, John W",R
TN,-0.63,"Gilmore, Brenda",D
TN,1.066,"Goins, Tilman",R
TN,1.059,"Gravitt, Marc",R
TN,1.034,"Halford, Curtis",R
TN,-0.751,"Hardaway, G A.",D
TN,0.719,"Harrison, Michael",R
TN,0.955,"Harwell, Beth Halteman",R
TN,0.899,"Hawk, David B",R
TN,0.709,"Haynes, Ryan",R
TN,0.815,"Hazlewood, Patsy",R
TN,0.98,"Hicks, Gary",R
TN,0.841,"Hill, Matthew",R
TN,0.833,"Hill, Timothy",R
TN,1.271,"Holsclaw, John B.",R
TN,0.962,"Holt, Andy",R
TN,1.551,"Howell, Dan",R
TN,0.866,"Hulsey, Bud",R
TN,0.965,"Jenkins, Jamie",R
TN,-0.368,"Jernigan, Darren",D
TN,1.005,"Johnson, Curtis",R
TN,-0.706,"Jones, Sherry",D
TN,1.11,"Kane, Roger",R
TN,0.744,"Keisling, Kelly",R
TN,0.998,"Kumar, Sabi",R
TN,0.851,"Lamberth, William G",R
TN,1.318,"Littleton, Mary",R
TN,0.815,"Lollar, Ron",R
TN,-0.513,"Love, Harold M.",D
TN,0.796,"Lundberg, Jon C",R
TN,1.223,"Lynn, Susan",R
TN,1.158,"Marsh, Pat",R
TN,0.946,"Matheny, Judd",R
TN,1.198,"Matlock, Jimmy",R
TN,0.96,"McCormick, Gerald",R
TN,0.735,"McDaniel, Steve K",R
TN,0.891,"McManus, Stephen",R
TN,-0.559,"Miller, Larry J.",D
TN,-0.592,"Mitchell, Bo",D
TN,1.214,"Moody, Debra",R
TN,-0.709,"Parkinson, Antonio",D
TN,-0.296,"Pitts, Joe",D
TN,0.858,"Pody, Mark",R
TN,-0.559,"Powell, Jason",D
TN,1.258,"Powers, Dennis",R
TN,1.071,"Ragan, John Jr.",R
TN,0.818,"Ramsey, Robert",R
TN,1.142,"Reedy, Jay D.",R
TN,0.859,"Rogers, Courtney",R
TN,0.691,"Sanderson, Charles III",R
TN,0.889,"Sargent Jr, Charles M",R
TN,1.067,"Sexton, Cameron",R
TN,1.363,"Sexton, Jerry",R
TN,-0.534,"Shaw, Johnny W",D
TN,-0.24,"Shepard, David A",D
TN,0.503,"Smith, Eddie",R
TN,0.915,"Sparks, Mike",R
TN,0.977,"Spivey, Billy",R
TN,-1.004,"Stewart, Mike",D
TN,0.775,"Swann, Art",R
TN,1.057,"Terry, Gregory Bryan",R
TN,0.836,"Todd, Curry",R
TN,-0.807,"Towns, Joe E.",D
TN,1.102,"Travis, Ron",R
TN,-0.803,"Turner, Johnnie R.",D
TN,0.677,"Van Huss, James",R
TN,0.959,"Weaver, Terri Lynn",R
TN,1.191,"White, Dawn",R
TN,1.079,"White, Mark",R
TN,1.062,"Williams, Ryan",R
TN,0.01,"Windle, John Mark",D
TN,0.896,"Wirgau, Timothy",R
TN,0.774,"Womick, Rick",R
TN,1.426,"Zachary, Jason",R
TX,-0.892,"Menéndez, José",D
TX,-1.364,"Allen, Alma",D
TX,-1.363,"Alonzo, Roberto",D
TX,-1.223,"Alvarado, Carol",D
TX,-1.006,"Anchía, Rafael",D
TX,1.479,"Anderson, Charles",R
TX,1.288,"Anderson, Rodney",R
TX,1.256,"Ashby, Trent",R
TX,1.392,"Aycock, Jimmie Don",R
TX,1.705,"Bell, Cecil Jr.",R
TX,-3.183,"Bernal, Diego",D
TX,-2.836,"Blanco, Cesar",D
TX,1.178,"Bohac, Dwayne",R
TX,1.306,"Bonnen, Dennis",R
TX,1.643,"Bonnen, Greg",R
TX,1.431,"Burkett, Cindy",R
TX,1.736,"Burns, Dewayne C",R
TX,1.794,"Burrows, Dustin",R
TX,1.508,"Button, Angie Chen",R
TX,-1.22,"Canales, Terry",D
TX,2.017,"Capriglione, Giovanni",R
TX,1.305,"Clardy, Travis",R
TX,-1.417,"Coleman, Garnet",D
TX,-2.119,"Collier, Nicole",D
TX,1.151,"Cook, Byron",R
TX,1.442,"Craddick, Thomas",R
TX,1.233,"Crownover, Myra",R
TX,3.124,"Cyrier, John",R
TX,1.34,"Dale, Tony",R
TX,1.179,"Darby, Drew",R
TX,0.176,"Davis, Sarah",R
TX,-1.346,"Davis, Yvonne",D
TX,-0.52,"Deshotel, Joe",D
TX,-0.901,"Dukes, Dawnna",D
TX,-0.819,"Dutton, Harold Jr.",D
TX,1.297,"Elkins, Gary",R
TX,1.177,"Faircloth, Wayne",R
TX,2.012,"Fallon, Pat",R
TX,-1.392,"Farias, Joe",D
TX,0.981,"Farney, Marsha",R
TX,-1.586,"Farrar, Jessica",D
TX,1.537,"Fletcher, Allen",R
TX,1.824,"Flynn, Dan",R
TX,1.544,"Frank, James",R
TX,1.314,"Frullo, John",R
TX,1.082,"Galindo, Rick",R
TX,0.693,"Geren, Charlie",R
TX,-0.78,"Giddings, Helen",D
TX,1.862,"Goldman, Craig",R
TX,1.148,"Gonzales, Larry",R
TX,-2.217,"Gonzalez, Mary",D
TX,-0.641,"Guerra, Robert",D
TX,-0.446,"Guillén, Ryan",D
TX,-1.639,"Gutierrez, Roland",D
TX,1.256,"Harless, Patricia",R
TX,-1.558,"Hernandez, Ana",D
TX,-1.388,"Herrero, Abel",D
TX,-0.913,"Howard, Donna",D
TX,1.149,"Huberty, Daniel",R
TX,1.173,"Hughes, Bryan",R
TX,0.616,"Hunter, Todd",R
TX,1.582,"Isaac, Jason",R
TX,-2.986,"Israel, Celia",D
TX,-1.136,"Johnson, Eric",D
TX,0.946,"Kacal, Kyle",R
TX,0.996,"Keffer, James",R
TX,1.804,"Keough, Mark",R
TX,0.992,"King, Ken",R
TX,1.341,"King, Phil",R
TX,0.842,"King, Susan",R
TX,-0.181,"King, Tracy",D
TX,1.433,"Kleinschmidt, Tim",R
TX,1.945,"Klick, Stephanie",R
TX,0.958,"Koop, Linda",R
TX,2.288,"Krause, Matt",R
TX,1.046,"Kuempel, Edmund",R
TX,1.722,"Landgraf, Brooks",R
TX,1.034,"Larson, Lyle",R
TX,1.767,"Laubenberg, Jodie",R
TX,1.836,"Leach, Jeff",R
TX,-0.629,"Longoria, Oscar",D
TX,0.692,"Lozano, Jose",R
TX,-0.694,"Lucio, Eduardo III",D
TX,-1.131,"Márquez, Marisa Marquez",D
TX,-1.309,"Martinez Fischer, Trey",D
TX,-0.927,"Martinez, Armando",D
TX,-0.656,"McClendon, Ruth Jones",D
TX,1.064,"Metcalf, William",R
TX,1.064,"Meyer, Morgan",R
TX,-1.29,"Miles, Borris",D
TX,1.499,"Miller, DF",R
TX,1.25,"Miller, Doug",R
TX,-0.737,"Moody, Joseph E",D
TX,1.223,"Morrison, Geanie",R
TX,-0.714,"Munoz, Sergio Jr.",D
TX,1.15,"Murphy, Jim",R
TX,1.772,"Murr, Andrew S",R
TX,-1.375,"Naishtat, Elliott",D
TX,-1.776,"Nevárez, Poncho",D
TX,-0.575,"Oliveira, René",D
TX,0.967,"Otto, John",R
TX,1.306,"Paddie, Christopher",R
TX,1.594,"Parker, Tan",R
TX,1.087,"Paul, Dennis R",R
TX,1.1,"Pena, Gilbert",R
TX,1.842,"Phelan, Dade",R
TX,1.592,"Phillips, Larry",R
TX,-0.212,"Pickett, Joe",D
TX,1.11,"Price, Walter IV",R
TX,0.924,"Raney, John",R
TX,-0.73,"Raymond, Richard",D
TX,-0.925,"Reynolds, Ronald",D
TX,1.484,"Riddle, Debbie",R
TX,3.745,"Rinaldi, Matt",R
TX,-1.637,"Rodríguez, Eddie",D
TX,-2.171,"Rodriguez, Justin",D
TX,-1.283,"Romero Jr, Ramon",D
TX,-1.404,"Rose, Toni",D
TX,1.873,"Sanford, Scott",R
TX,2.33,"Schaefer, Matt",R
TX,2.188,"Schofield, Mike",R
TX,3.189,"Schubert, Leighton",R
TX,2.425,"Shaheen, Matthew F",R
TX,1.463,"Sheets, Kenneth",R
TX,0.299,"Sheffield, JD",R
TX,1.715,"Simmons, Ron",R
TX,1.942,"Simpson, David",R
TX,1.134,"Smith, Wayne",R
TX,1.161,"Smithee, John",R
TX,2.011,"Spitzer, Stuart",R
TX,1.998,"Springer, Drew",R
TX,1.321,"Stephenson, Phil",R
TX,2.623,"Stickland, Jonathan",R
TX,1.746,"Thompson, Ed",R
TX,-1.034,"Thompson, Senfronia",D
TX,2.34,"Tinderholt, Tony",R
TX,-1.355,"Turner, Chris",D
TX,2.06,"Turner, Scott",R
TX,-0.68,"Turner, Sylvester",D
TX,1.12,"Vandeaver, Gary",R
TX,1.035,"Villalba, Jason",R
TX,-0.876,"Vo, Hubert",D
TX,-1.714,"Walle, Armando",D
TX,1.881,"White, James",R
TX,2.98,"White, Molly S",R
TX,1.111,"Workman, Paul",R
TX,1.36,"Wray, John",R
TX,-1.258,"Wu, Eugene",D
TX,1.891,"Zedler, William",R
TX,0.941,"Zerwas, John",R
UT,-1.106,"Arent, Patrice",D
UT,1.489,"Anderegg, Jacob L.",R
UT,0.888,"Anderson, Johnny",R
UT,0.841,"Barlow, Stewart E.",R
UT,-1.486,"Briscoe, Joel K",D
UT,0.782,"Brown, Melvin R",R
UT,-1.346,"Chavez-Houck, Rebecca",D
UT,0.796,"Chew, Scott H.",R
UT,1.013,"Christensen, LaVar",R
UT,1.112,"Christofferson, Kay J.",R
UT,1.293,"Coleman, Kim F.",R
UT,0.848,"Cox, Fred",R
UT,0.882,"Cunningham, Rich",R
UT,0.58,"Cutler, Bruce R.",R
UT,1.236,"Daw, Bradley",R
UT,0.748,"Dee, Brad L",R
UT,0.524,"DiCaro, Sophia M.",R
UT,0.612,"Draxler, Jack R",R
UT,-0.582,"Duckworth, Susan",D
UT,0.698,"Dunnigan, James A",R
UT,0.169,"Edwards, Rebecca P",R
UT,0.606,"Eliason, Steven",R
UT,1.017,"Fawson, Justin L.",R
UT,0.762,"Froerer, Gage",R
UT,1.154,"Gibson, Francis D",R
UT,1.699,"Greene, Brian M.",R
UT,1.191,"Grover, Keith",R
UT,0.388,"Hall, Craig",R
UT,0.527,"Handy, Stephen G",R
UT,0.897,"Hawkes, Timothy D.",R
UT,-0.947,"Hemingway, Lynn",D
UT,-1.56,"Hollins, Sandra",D
UT,1.164,"Hughes, Gregory H",R
UT,0.664,"Hutchings, Eric K",R
UT,1.191,"Ivory, Ken",R
UT,1.114,"Kennedy, Michael S.",R
UT,-0.429,"King, Brad",D
UT,-1.168,"King, Brian S",D
UT,1.625,"Knotwell, John",R
UT,0.806,"Last, Bradley G",R
UT,1.109,"Lifferth, David E.",R
UT,1.568,"McCay, Daniel",R
UT,0.386,"McIff, Kay L",R
UT,0.958,"McKell, Mike K.",R
UT,-1.084,"Moss, Carol Spackman",D
UT,0.595,"Nelson, Merrill",R
UT,0.996,"Noel, Michael E",R
UT,1.244,"Oda, Curtis",R
UT,0.92,"Owens, Derrin R.",R
UT,0.612,"Perry, Lee B",R
UT,0.717,"Peterson, Jeremy A",R
UT,1.262,"Peterson, Val L",R
UT,0.502,"Pitcher, Dixon M",R
UT,-0.808,"Poulson, Marie H",D
UT,0.285,"Powell, Kraig",R
UT,0.699,"Ray, Paul",R
UT,0.661,"Redd, Edward H.",R
UT,1.742,"Roberts, Marc K.",R
UT,-1.614,"Romero, Angela",D
UT,0.622,"Sagers, Douglas",R
UT,0.873,"Sandall, Scott D.",R
UT,0.925,"Sanpei, Dean",R
UT,1.017,"Schultz, Mike",R
UT,0.597,"Snow, V. Lowry",R
UT,0.54,"Spendlove, Robert M.",R
UT,1.16,"Stanard, Jon E.",R
UT,1.201,"Stratton, Keven J.",R
UT,0.633,"Tanner, Earl D.",R
UT,1.177,"Thurston, Norman K.",R
UT,0.327,"Ward, Raymond P.",R
UT,0.732,"Webb, Richard C.",R
UT,0.63,"Westwood, John R.",R
UT,-0.82,"Wheatley, Mark A",D
UT,0.84,"Wilson, Bradley",R
VA,-0.436,"Lewis Jr, Lynwood W",D
VA,1.066,"Adams, Les R",R
VA,-0.885,"Aird, Lashrecse D.",D
VA,0.463,"Albo, David B",R
VA,0.651,"Anderson, Richard L",R
VA,0.573,"Austin, Terry Lee",R
VA,-0.955,"Bagby, Lamont",D
VA,-0.929,"Bell, John",D
VA,1.038,"Bell, Richard P",R
VA,1.028,"Bell, Robert Bernard",R
VA,0.082,"Bloxom, Robert S.",R
VA,-1.188,"Boysko, Jennifer",D
VA,-0.718,"Bulova, David L",D
VA,1.029,"Byron, Kathy J",R
VA,0.608,"Campbell, Jeffrey L",R
VA,-1.167,"Carr, Betsy B",D
VA,1.233,"Cline, Benjamin L",R
VA,1.191,"Cole, Mark L",R
VA,0.724,"Collins, Christopher E.",R
VA,0.892,"Cox, M. Kirkland",R
VA,0.517,"Davis Jr, Glenn R",R
VA,0.648,"Dudenhefer, L.",R
VA,0.626,"Edmunds II, James E",R
VA,0.908,"Fariss, C. Matt",R
VA,0.756,"Farrell, Peter F",R
VA,-0.869,"Filler-Corn, Eileen",D
VA,0.708,"Fowler Jr, Hyland F",R
VA,1.559,"Freitas, Nicholas J.",R
VA,0.681,"Garrett, T. Scott",R
VA,1.272,"Gilbert, C. Todd",R
VA,0.638,"Greason, Thomas A",R
VA,0.879,"Habeeb, Gregory D",R
VA,0.819,"Head, Christopher",R
VA,0.503,"Helsel Jr, Gordon C",R
VA,-0.599,"Heretick, Steve",D
VA,-1.122,"Herring, Charniele L",D
VA,0.607,"Hodges, M. Keith",R
VA,-1.629,"Hope, Patrick A",D
VA,0.64,"Howell, William J",R
VA,0.762,"Hugo, Timothy D",R
VA,0.543,"Ingram, Riley Edward",R
VA,-0.773,"James, Matthew",D
VA,0.674,"Jones, S. Chris",R
VA,-0.774,"Keam, Mark L",D
VA,0.713,"Kilgore, Terry G",R
VA,0.633,"Knight, Barry D",R
VA,-1.3,"Kory, L. Kaye",D
VA,-1.173,"Krizek, Paul E.",D
VA,1.071,"Landes, R. Steven",R
VA,0.913,"LaRock, Dave A",R
VA,0.64,"Leftwich, James A.",R
VA,0.425,"LeMunyon, James M",R
VA,-1.21,"Levine, Mark H.",D
VA,-0.756,"Lindsey, Joesph C.",D
VA,0.814,"Lingamfelter, L. Scott",R
VA,-1.22,"Lopez, Alfonso H",D
VA,0.574,"Loupassi, George M",R
VA,0.674,"Marshall III, Daniel W",R
VA,0.655,"Marshall, Robert G",R
VA,0.655,"Massie III, James P",R
VA,-1.234,"McClellan, Jennifer L",D
VA,-1.048,"McQuinn, Delores L",D
VA,0.67,"Miller, Jackson Hunter",R
VA,0.588,"Minchew, J. Randall",R
VA,0.653,"Miyares, Jason S.",R
VA,0.648,"Morefield, James W",R
VA,1.293,"Morris, Rick L",R
VA,0.583,"O'Bannon III, John M",R
VA,0.774,"O'Quinn, Israel D",R
VA,0.544,"Orrock, Robert Sr.",R
VA,0.754,"Peace, Christopher K",R
VA,0.55,"Pillion, Todd E.",R
VA,-1.228,"Plum, Kenneth R",D
VA,1.026,"Pogge, Brenda L",R
VA,0.882,"Poindexter, Charles D",R
VA,-1.087,"Price, Marcia S.",D
VA,0.939,"Ransone, Margaret Bevans",R
VA,-0.853,"Rasoul, Sam",D
VA,0.682,"Robinson, Roxann L",R
VA,0.814,"Rush, Larry N",R
VA,-0.684,"Sessoms Hester, Daun",D
VA,-0.85,"Sickles, Mark D",D
VA,-1.493,"Simon, Marcus B",D
VA,0.533,"Stolle, Christopher P",R
VA,-1.377,"Sullivan, Richard C.",D
VA,0.786,"Taylor, Scott W",R
VA,-0.644,"Torian, Luke E",D
VA,-1.158,"Toscano, David Joseph",D
VA,-0.888,"Tyler, Roslyn C",D
VA,0.509,"Villanueva, Ron A",R
VA,-0.97,"Ward, Jeion A",D
VA,0.969,"Ware, Robert Jr.",R
VA,-0.784,"Watts, Vivian E",D
VA,1.054,"Webert, Michael J",R
VA,0.8,"Wilt, Tony O",R
VA,0.846,"Wright, Thomas Jr.",R
VA,0.554,"Yancey, David E",R
VA,0.293,"Yost, Joseph R",R
WA,1.239,"McCaslin, Robert Sr.",R
WA,-1.162,"Appleton, Sherry",D
WA,0.694,"Barkis, Andrew",R
WA,-1.305,"Bergquist, Steve",D
WA,-0.766,"Blake, Brian",D
WA,1.227,"Buys, Vincent",R
WA,0.586,"Caldier, Michelle D.",R
WA,1.236,"Chandler, Bruce",R
WA,-1.496,"Chopp, Frank",D
WA,-1.04,"Clibborn, Judith R.",D
WA,-1.229,"Cody, Eileen L.",D
WA,1.569,"Condotta, Cary",R
WA,1.092,"DeBolt, Richard",R
WA,0.981,"DeBolt, Richard",R
WA,1.095,"Dent, Tom",R
WA,-2.252,"Dunshee, Hans M.",D
WA,1.379,"Dye, Mary",R
WA,0.622,"Fagan, Susan K.",R
WA,-1.352,"Farrell, Jessyn",D
WA,-1.494,"Fey, Jake",D
WA,-1.399,"Fitzgibbon, Joe",D
WA,-1.166,"Frame, Noel",D
WA,-1.214,"Goodman, Roger E.",D
WA,-1.277,"Gregerson, Mia Su-ling",D
WA,-0.488,"Gregory, Carol",D
WA,0.785,"Griffey, Daniel",R
WA,0.829,"Haler, Larry",R
WA,1.002,"Hargrove, Mark D.",R
WA,0.98,"Harmsworth, Mark",R
WA,0.903,"Harris, Paul L.",R
WA,0.878,"Hawkins, Brad",R
WA,0.881,"Hayes, Dave",R
WA,0.245,"Hickel, Teri",R
WA,1.285,"Holy, Jeff",R
WA,-1.432,"Hudgins, Zachary",D
WA,1.738,"Hunt, Graham",R
WA,-0.996,"Hunter, Ross",D
WA,-1.394,"Jinkins, Laurie",D
WA,0.733,"Johnson, Norm",R
WA,-1.274,"Kagi, Ruth L.",D
WA,-0.901,"Killduff, Christine",D
WA,-1.052,"Kirby, Steve",D
WA,1.109,"Klippert, Bradley A.",R
WA,0.313,"Kochmar, Linda",R
WA,1.304,"Kretz, Joel",R
WA,1.213,"Kristiansen, Dan",R
WA,-1.234,"Kuderer, Patty",D
WA,-1.757,"Lytton, Kristine",D
WA,0.746,"MacEwen, Drew",R
WA,0.621,"Magendanz, Chad",R
WA,0.802,"Manweller, Matt",R
WA,-1.319,"Mcbride, Joan",D
WA,0.768,"McCabe, Gina R.",R
WA,-1.289,"Moeller, James",D
WA,-1.935,"Morris, Jeff",D
WA,-1.344,"Moscoso, Luis",D
WA,0.473,"Muri, Richard",R
WA,0.842,"Nealey, Terry R.",R
WA,-1.434,"Ormsby, Timm S.",D
WA,-1.251,"Ortiz-Self, Lillian",D
WA,-1.134,"Orwall, Tina",D
WA,0.964,"Parker, Kevin",R
WA,-1.252,"Peterson, Strom",D
WA,-1.149,"Pettigrew, Eric",D
WA,1.044,"Pike, Liz",R
WA,-2.252,"Pollet, Gerry",D
WA,-0.929,"Reykdal, Chris P.",D
WA,-1.405,"Riccelli, Marcus",D
WA,-1.32,"Robinson, June",D
WA,0.771,"Rodne, Jay R.",R
WA,-1.318,"Rolfes, Christine",D
WA,-0.892,"Rossetti, JD",D
WA,-1.446,"Ryu, Cindy",D
WA,-1.192,"Santos, Sharon Tomiko",D
WA,-1.016,"Sawyer, David",D
WA,1.291,"Schmick, Joe",R
WA,2.019,"Scott, Elizabeth",R
WA,-1.198,"Sells, Michael S.",D
WA,-1.514,"Senn, Tana",D
WA,2.458,"Shea, Matt",R
WA,1.263,"Short, Shelly",R
WA,0.889,"Smith, Norma C.",R
WA,-1.069,"Springer, Lawrence Stanley",D
WA,0.415,"Stambaugh, Melanie",R
WA,-1.183,"Stanford, Derek",D
WA,0.524,"Stokesbary, Drew",R
WA,-1.055,"Sullivan, Pat",D
WA,-2.427,"Tarleton, Gael",D
WA,2.856,"Taylor, David V.",R
WA,-1.272,"Tharinger, Steve",D
WA,1.177,"Van Werven, Luanne",R
WA,1.147,"Vick, Brandon",R
WA,-1.878,"Walkinshaw, Brady",D
WA,0.476,"Walsh, Maureen",R
WA,0.748,"Wilcox, JT",R
WA,-1.216,"Wylie, Sharon L.",D
WA,1.351,"Young, Jesse L.",R
WA,0.529,"Zeiger, Hans",R
WV,0.423,"Deem, J.",R
WV,-0.05,"Rowe, Larry",D
WV,0.686,"Ambler, George",R
WV,0.582,"Anderson, William",R
WV,1.078,"Armstead, Timothy",R
WV,0.911,"Arvon, Karen",R
WV,0.92,"Atkinson, Martin",R
WV,0.504,"Azinger, Thomas",R
WV,-0.165,"Bates, Mick",D
WV,-0.111,"Blackwell, Frank L.",D
WV,0.968,"Blair, Saira",R
WV,-0.168,"Boggs, Brent",D
WV,0.97,"Border-Sheppard, Anna Lois",R
WV,0.933,"Butler, James",R
WV,-0.318,"Byrd, Andrew D.",D
WV,1.056,"Cadle, Scott",R
